4,"耐用度：8000毫安电池续航确实可以
舒适度：非常舒适，冰淇淋pro使用起来声音很小
操作难度：简单易操作
外观颜值：海盐配色挺不错的，清新好看
响应速度：响应速度快。2.4g接收感觉和有线差不多，基本没有延迟。
很不错的选择，非常不错，到手即用，耐用度很好，键盘润滑油很多。人体工学设计，打字不累。外观颜值好看，清新蓝紫配色，rbg灯光很好看，这外观样子挺get到我",预售V98Pro Box冰淇淋轴Pro 海盐
5,"耐用度：很厚实，感觉能用蛮久
舒适度：手感超级好
外观颜值：非常好看
响应速度：没有延迟
很喜欢的一款键盘，很好看，虽然有点小插曲，但键盘确实很好",预售V98Pro 蒸汽波轴Pro 黑加仑
6,"耐用度：键盘很好用，声音也好听，顺滑度真的不错了。手感用起来非常不错。
舒适度：键盘高度不高，打字也不累
操作难度：不难操作
外观颜值：外观很喜欢，感觉颜值很高了已经。",预售V98Pro Box冰淇淋轴Pro 黑加仑
7,鼠标和键盘同一天到了，太帅了，颜值完美，手感非常奈斯，还是我最喜欢的线性轴，虽然玩过的轴不多，但是凯华的冰淇淋轴确实丝滑，声音不会很沉闷，很好听，搭配VGN自家的鼠标垫香的一批，期待后面有更心动的产品也这么卷哈哈,预售V98Pro Box冰淇淋轴Pro 海盐
8,很值的一把键盘，堆料特别足，买的box冰淇淋轴版本，十分顺滑，声音也较小，使用感受比较舒服。这个价格配上冰淇淋的轴体确实划算，而且大容量锂电池如果不开RGB的话续航特别长，开了RGB也有一定续航。等了好久才收到货，到手使用后觉得还是值得的。,预售V98Pro Box冰淇淋轴Pro 黑加仑
9,作为年度卷王！无脑冲是没错的！就是等得有点久，到手还是相当的值得的！本来是定了两把，后悔应该坚定些的，冰激凌轴手感超级棒，无敌啊！声音一致性相当好没网友说的翻车现象，总体来说相当满意，绝对对得起这个价钱！,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,"键盘很好用，
舒适度：声音挺小的而且很好听
外观颜值：小清新配色很好看，可调多种灯光模式，超棒
响应速度：蓝牙和无线响应很快",预售V98Pro Box冰淇淋轴Pro 海盐
1,"耐用度：pbt键帽，三模无线连接基本没有延迟
舒适度：mda高度键帽手感非常棒
外观颜值：颜值满分，配色很喜欢
响应速度：响应速度很快，基本无缝丝滑链接，非常满意",预售V98Pro 蒸汽波轴Pro 黑加仑
2,"外观颜值：实物比照片好看，很清新的配色，越看越喜欢！灯光比较柔和，是我喜欢的亮度，特别喜欢百花争艳这个灯光效果，和键盘配色很搭。
舒适度：按键触感舒适，按压顺滑不费力，打字体验感不错。
操作难度：说明书还是挺详细的，操作基本无压力。
响应速度：蓝牙连接、切换都挺顺畅的，在不同设备之间切换打字很方便。",预售V98Pro Box冰淇淋轴Pro 海盐
3,"第一把客制化键盘很满意，外观很喜欢，按键顺滑度也很好
外观颜值：很喜欢这个黑加仑配色比较像游戏里的紫水晶很好看
响应速度：响应速度很快
舒适度：舒适度：用起来很舒适，按键声音 也很好听",预售V98Pro 蒸汽波轴Pro 黑加仑
4,"等了20多天终于到货了，从外观上来看还是挺不错的。
外观颜值：黑绿白配色我感觉还是很好看的，也比较耐看
响应速度：从打字上面感觉我正常有线连接的没感觉到很明显的延迟（平时主要打字敲代码）
操作难度：自带厂润，大键无需调教（个人感觉），到手即用",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,终于是到了，一号拍的，十三号到货，虽然时间长，但是我还有达尔优a98，御斧y98，铝厂f97，所以不急，拿来对比下。总体很好，这波很内卷，驱动还没试，键帽我比较喜欢这种大点的，声音也很不错，值得等待。,预售V98Pro Box冰淇淋轴Pro 海盐
6,"舒适度：非常舒适，按键声音，力度都适中

操作难度：带上说明书大部分问题都可以解决
外观颜值：非常好，就看上了配色
响应速度：非常快",预售V98Pro Box冰淇淋轴Pro 海盐
7,"耐用度：高
舒适度：很巴适
外观颜值：限定外观颜值在线
响应速度：很快
东西和买之前的预期一样好，达到了自己的理想效果，物超所值的一款产品，值得购买。",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
8,"舒适度：很好，键盘声音不错，键盘比想的重很多
操作难度：连接顺畅，问题在于切换的时候三个档位的区分感不强
外观颜值：好看，可以看图
响应速度：很快，感受不到延迟",预定V98Pro Box冰淇淋轴Pro 海盐
9,"外观颜值：没得说，实物实在太漂亮了
舒适度：键帽很舒服，手感一级棒
响应速度：1000hz回报，很好

总体来说是一款非常不错的键盘，不管是价格也好，还是配置也好，很值得入手，就是图和实物是真的不一样，包括视频的声音和实物的声音也不同，很完美～",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,"耐用度：非常耐用 键帽非常舒服
舒适度：键帽手感非常好 可以闭眼入
操作难度：蒸汽波Pro 真的好用 声音好听 大键 看过 虽然润滑很少  但是 毫无杂音
外观颜值：这个配色最好看 男生闭眼入",预售V98Pro 蒸汽波轴Pro 黑加仑
1,"耐用度：凯华的轴一向很稳定，而且还送了3个轴
外观颜值：外观非常好看，比较小清新
舒适度：不得不说冰淇淋轴手感相当可以，回弹迅速且线性
响应速度：运气比较好，有线，无线，2.4g都能正常使用，延迟也不高
总结：性价比之王，买轴送键盘，要啥自行车",预售V98Pro Box冰淇淋轴Pro 海盐
2,"耐用度：键盘用料满满，拿在手里很有份量
舒适度：MDA高度敲起来很舒服，PBT键帽对于我这种汉手玩家也很友好，键盘填充很足，空腔音微乎其微
外观颜值：黑加仑配色实物看起来比图片好看，配色也很不错
响应速度：轴体很润，回弹快，蓝牙模式下按键响应也很快
操作难度：对于我这种机械键盘的新手来说完全够用，对我来说从发烧到退烧一步到位",预售V98Pro 蒸汽波轴Pro 黑加仑
3,"收到了！！！
配色很漂亮 键盘整体很重很有分量 键盘声很好听 冰淇淋轴很不错 表现很好 感觉比金粉v2有力 又没有金粉的声音碎
给的额外空格很好看 大键微肉但是敲起来很舒服 喜欢闷闷声音的??
对了 原装空格是反的 自己倒一下就行了 
很满足的购物了 399要什么自行车",预售V98Pro Box冰淇淋轴Pro 海盐
4,包装很厚实，冰淇淋静音轴挺好用的。。。打字声音很清脆。打字：特别好用，耐用度:非常好 舒适度：键盘润滑很舒服，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 外观颜值：海盐蓝紫配色，小清新，非常好看。rgb灯光很好看响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,"大键表现优秀，灯光效果较好，键帽手感一流。
舒适度：高度合适，手感一流
外观颜值：配色好看，颜值很好
响应速度：1000hz响应速度，游戏无忧
耐用度：8000毫安时大电池，续航能力满分",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
6,大件宝贝真不错，做的真细心，值得拥有，快递很快宝贝做工真的非常精细，细节真的棒，爱了爱了外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！大键位个人觉得很棒,预售V98Pro Box冰淇淋轴Pro 海盐
7,"买的预售版本，完美下车，原厂空格正装会卡键帽，送的热升华键帽正装反装都没问题
纯纯堆料狂魔，8000毫安大电池、三模RGB热插拔、poron夹心棉、ixpe轴下垫、硅胶底垫、MDA高度二色PBT材质球帽，三段式开关，接收器收纳仓，可以说能想到的它都给到我了，就算天王老子来了，它也是年度卷王",预售V98Pro 蒸汽波轴Pro 海盐
8,"键盘厂润非常舒适，打字声音好听而且比较小，反馈快
人体工学设计，打字不累 外观颜值： 蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度;反应很快，蓝牙、2.4g与有线反应速度差不多，用起来很顺手，很喜欢",预售V98Pro Box冰淇淋轴Pro 海盐
9,好用，很好，非常舒键盘润滑很舒服，键程短，反馈快，打字声音我比较喜欢。人体工学设计，打字不累外观颜值挺高的，蓝紫配色，非常好看。 rgb 灯光很好看，响应速度快，反应很快，2.4g与有线反应速度差不多，用起来很顺手。,预售V98Pro Box冰淇淋轴Pro 海盐
10,"声音真的好好听，软绵绵的，颜值还是非常高的  非常满意！
耐用度：非常好用
舒适度：很合手
操作难度：简单  有说明书
外观颜值：美美的清纯配色  海盐
响应速度：瞬间",预售V98Pro Box冰淇淋轴Pro 海盐
1,键盘这颜值没得说，非常漂亮。性价比很高，凯华box轴很可以，办公游戏一体化都可以。额&hellip;&hellip;..还有&hellip;..总之非常不错。就是买这把键盘需要耐心&hellip;&hellip;..非常舒服,预售V98Pro Box冰淇淋轴Pro 黑加仑
2,高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢。套件素质可以，到手即用，填充拉满，蒸汽波pro也是一款具有适应性的轴体，手感棒，声音尖脆,预售V98Pro 蒸汽波轴Pro 黑加仑
3,个人觉得很好用，rgb灯光特好看，按键反应很快，打字不累，用来打游戏手感绝了，海盐颜值很高，房间暗点字符也都很清楚，晚上看也能看得清楚，不用再盲打了，操作手感不错，很喜欢，用的挺爽的，很值得买。,预定V98Pro 蒸汽波轴Pro 海盐
4,"耐用度：耐用，结实
舒适度：键盘手感很好，响应速度很快
操作难度：操作简单，驱动去官网直接就能下载
外观颜值：海盐键帽很好看，赠送的空格键帽装上很搭
正好赶在我生日这天到，很nice?",预售V98Pro Box冰淇淋轴Pro 海盐
5,声音非常小，没有杂音，比我之前买的Akko的98键金粉轴好太多了，手感不错，大键也很稳，2.4g连接也很稳定，总体来说绝对物超所值,预售V98Pro Box冰淇淋轴Pro 海盐
6,"舒适度：非常好
操作难度：简单
外观颜值：很好看
响应速度：很快
性价比超高的一把键盘，一号下单今天终于到了，一拿到就直接使用，手感很棒，整体颜值也很好看，gasket结构，键盘内部填充也很棒，还有炫酷的RGB，三模切换也很方便，总之是一款很值得购买的键盘。",预售V98Pro Box冰淇淋轴Pro 海盐
7,"外观颜值：外观第一眼很惊艳，非常不错
舒适度：冰淇淋轴pro真的顺滑
大键声音也不错，挺满意的?",预售V98Pro Box冰淇淋轴Pro 海盐
8,键盘包装很严实，整体配色很喜欢，实物更惊艳，大键声音没有杂音，冰淇淋轴声音很HiFi，码字也很舒服，整体很满意。,预售V98Pro Box冰淇淋轴Pro 海盐
9,"舒适度：超级好用，等这么久是值得的
外观颜值：好看好看，很清凉，适合夏天看哈哈哈
响应速度：2.4g延迟很低，几本感受不到
rgb挺弱的，但不影响哈哈哈，关灯能看见就行；第一次用300以上的键盘，vgn针不戳，等待了28天是值得的，打起字来好爽",预售V98Pro 蒸汽波轴Pro 海盐
10,"外观颜值：非常精致，配色清新
耐用度：看着挺结实的，分量十足
舒适度：键帽不打滑，手感很棒，
响应速度：非常快，几乎感觉不到延迟，性价非常高，值得购买",预售V98Pro Box冰淇淋轴Pro 海盐
1,等了好久终于等到。入手立刻就使用了，手感很舒服，声音也不错，第一次用客制化键盘，很满足，还可以换轴和键帽，针不戳,预售V98Pro 蒸汽波轴Pro 海盐
2,"舒适度：非常舒服，比之前用的樱桃红轴软很多。

操作难度：非常简单，有说明书。
外观颜值：很好看啊。
响应速度：非常快。
第一把客制化键盘，体验非常好，感觉这把键盘性价比拉满了，手感也不错，非常惊喜，就是预售的等了挺久。",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
3,"键盘润滑很舒服，很好用键程短，反馈快，打字声音小。人体工学设计，打字不累,小清新非常好看。rgb灯光很还行，2.4g与有线反应速度差不多，用起来很顺手",预售V98Pro 蒸汽波轴Pro 海盐
4,配色很漂亮，做工也挺好的，键帽没有毛边，还有驱动有特别多的颜色可调，卫星轴和大键的质感很好，买的蒸汽波轴打游戏也不得，打字也挺舒服的。性价比特别高的键盘,预售V98Pro 蒸汽波轴Pro 海盐
5,出乎意料，比我之前用的键盘都要好，这个轴体声音不大，手感也很舒服，键帽摸起来也很舒服，三模功能都试过了，正常，外观也很好看,预售V98Pro Box冰淇淋轴Pro 海盐
6,颜值外观深得我心，到货第一时间上机使用，用下来很舒服，按键手感好，声音好听，回弹舒服，三模也很方便，2.4切蓝牙响应也快，没毛病，其他的后续使用再看看。用了8年的阿米洛总算可以退休了，哈哈哈,预售V98Pro Box冰淇淋轴Pro 海盐
7,"键盘很好用 可惜没抢到现货，买的预定等了好久.
舒适度：按键声音好很多比我之前的好多了
外观颜值：外观很漂亮
响应速度：速度很快",预售V98Pro Box冰淇淋轴Pro 海盐
8,"等了20天终于收到
顺丰物流满分，打包的很结实，次日达
手感：非常棒，让人爱上打字的感觉
外观：做工精细，配色绝佳
响应：3模连接，无延迟
灯光：下载官网驱动，自定义灯光，满足光污染
总结，不亏是年度卷王??！",预售V98Pro Box冰淇淋轴Pro 海盐
9,"耐用度：8000毫安电池容量十分充足
舒适度：操作十分舒适
操作难度：打开插插上即用，十分方便
外观颜值：努巴尼源配色的颜值十分在线，特别耐看
响应速度：:响应很快，延迟很小，键盘很顺滑
操作起来比较轻便顺手，98键位的键盘放在桌子上也不占多少空间，就喜欢这种的，非常实用，体验强，非常开心",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,好用，性价比很高，手感舒适，声音好听并且声音不是很大，不会吵，打字不累，外观好看，三模切换速度很快蓝白紫色颜值很高，用起来很顺手。,预售V98Pro Box冰淇淋轴Pro 海盐
1,"还挺不错。
耐用度：可以到手用。
舒适度：舒服。
操作难度：对新手很好。
外观颜值：小清新，好看，不挑人。
响应速度：人体工程学，打字不累。",预售V98Pro 蒸汽波轴Pro 黑加仑
2,键盘非常不错5，海盐***的很好看，声音也非常非常的好听，有麻将音，冰淇淋轴非常丝滑，软弹，gasket结构也很软弹，总体来说性价比超级高，推荐大家无脑入手。,预售V98Pro Box冰淇淋轴Pro 海盐
3,一次非常满意的键盘体验，打字特别好用，也非常耐用，键盘润滑很舒服，很好用，操作难度，键程短，反馈快，打字声音小，人体工学设计，打字不累，外观颜值，限定配色非常好看，rgb灯光也很不错，相应速度，反应肯快，2.4g、蓝牙反应很快，用起来很顺手，希望国产键盘越来越好。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
4,"耐用度：键帽和粥挺好用的
舒适度：按键手感很好
操作难度：简单易上手，几乎没有上手难度，毕竟是成品
外观颜值：黑加仑yyds，实物真的挺好看的
响应速度：无线延迟低，还可以插线",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,小白入坑机械键盘第一件，很不错，大键小键表现都很好，声音也很不错，卷起来哈哈哈哈，看看vgn什么时候出个68，还会支持的??&zwj;♂?,预售V98Pro Box冰淇淋轴Pro 黑加仑
6,23年卷王！做工还可以，没网上说的那么拉，小狐狸轴体声音太好听了！手感相当好，打字上瘾，本来打算冰淇淋轴的，最后买了极地狐，喜欢！,新配色V98Pro 极地狐轴 限定款（预售） 
7,整体手感还算可以，这个极地狐轴和知夏轴区别不大，这套键帽好评，颜值很戳中我。,新配色V98Pro 极地狐轴 限定款（预售） 
8,入坑即退烧，耐用度;很好 舒适度∶很好用 操作难度:键程短，反馈快打字不累 外观颜值： 蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度;反应很快，2.4g与有线反应速度 差不多，用起来很顺手，值这个价格，会有漏光的小毛病,预售V98Pro Box冰淇淋轴Pro 海盐
9,"外观颜值：小清新，个人很喜欢
舒适度：mda高度键帽触感细腻，整体质感不输双十一购买的cmk99
响应速度：2.4G和有线基本没区别
使用了半天，整体感受可以说是非常好，适配mac， 无线体验很棒，大键出色，400的价位可以说是非常的超值",预售V98Pro Box冰淇淋轴Pro 海盐
10,"外观颜值：努巴尼源非常好看！刚刚下载了驱动调下rgb 不是特别亮但足够用了
舒适度：冰激凌轴手感也很出色按下去很舒服 声音也不吵 
响应速度：试了试三模连接 响应速度都很快",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
1,终于到手了，期待好久啦！品控完全没有问题，发货之后物流还算快的，冰淇淋轴很顺滑！手感也不错，声音不大。颜值也很抗打，主要是这个性价比太卷了！,预售V98Pro Box冰淇淋轴Pro 海盐
2,用了一段时间，感觉还不错，键盘手感很好，外观也可以，RGB炫酷，三模切换也非常实用。,预售V98Pro Box冰淇淋轴Pro 海盐
3,"键盘的配色非常好看，设计也很ok，尤其是三模切换那个设计，直接可以一键完成。
关于其他问题，到手即用，耐用度:很好 舒适度:键盘润滑油很多，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字一点也不累 。",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
4,不错，打字声音很清脆。打字：特别好用，耐用度:非常好 舒适度：键盘润滑很舒服，很好用 操作难度：键程短反馈快，打字声音小。人体工学设计，打字不累 外观颜值：海盐蓝紫配色，小清新，非常好看。rgb灯光很好看响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,手感也太棒啦！很有质感！而且冰淇淋轴的声音也很小，很适合在办公室用，也不会吵到别人！配色也好好看！键帽高度比199那个舒服一点，不容易误触。爱了爱了！,预售V98Pro Box冰淇淋轴Pro 海盐
6,"外观颜值：小清新配色很喜欢，增补键帽好看
响应速度：2.4g没什么延迟，响应速度快
舒适度：手感一级棒，声音好听
耐用度：还没用坏过机械键盘，热插拔随时换轴，不用担心",预售V98Pro 蒸汽波轴Pro 海盐
7,"舒适度：键盘润滑的很好
外观颜值：蓝紫配色、小清新、非常好看，rgb灯非常炫酷
响应速度：2.4g与有线反应速度差不多，用起来很顺手
操作难度：键程短、反馈快，打字声音小，人体工程学打字不累",预售V98Pro Box冰淇淋轴Pro 海盐
8,"已经用了将近一个月了，感觉还行。
耐用度:非常好
舒适度:冰淇淋轴跟手
操作难度:2.4g，蓝牙都没什么延迟，我是感觉不到
外观颜值:黑加仑是真的好看，颜值很高，比预期的还要好,无论是触感、手感还是使用体验都很惊艳，冰淇轴加上充足的填充,感觉键盘非常奈斯,非常不错
响应速度:很快",预售V98Pro Box冰淇淋轴Pro 黑加仑
9,"耐用度：挺好的，感觉分量很足
舒适度：还不错，键帽手感还可以
操作难度：即插即用，挺方便的
外观颜值：我还挺喜欢
响应速度：用的有线，没用无线
总的来说，挺不错的，很喜欢捏",预售V98Pro 蒸汽波轴Pro 黑加仑
10,"很好，轴按起来的声音很喜欢，大键也很不错，省的自己在调了，懒得在折腾了，这把挺不错的，一步到位
外观颜值：好看
操作难度：简单
舒适度：很好",预售V98Pro Box冰淇淋轴Pro 海盐
1,发货实在是太慢了，和之前说的不太符合。老实说键盘还是挺不错的，性价比很高，声音手感都还可以，主要是电池容量确实挺大，三模也很方便。,预售V98Pro Box冰淇淋轴Pro 海盐
2,"耐用度：耐用度：box冰淇淋pro 寿命很长
舒适度：手感很好，声音好听
操作难度：压力克数小，打字游戏都不累
外观颜值：努巴尼版真的好看，黑绿绝配
响应速度：响应快感觉不到延迟，无线和有线差不多",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
3,第一次买机械键盘，键盘很满意。但店家的服务有待提高,预定V98Pro 蒸汽波轴Pro 黑加仑
4,预购买的，当时场面比较火爆，虽然等了半个月，不过挺值的，用着手感不错，做工也很好，主要是电量大，续航时间长，键程短，反馈快，打字声音小，打字不累，外观配色非常好看。rgb灯光很好看 响应速度很快，2.4g与有线反应速度差不多，延迟基本无感，用起来很顺手。,预售V98Pro Box冰淇淋轴Pro 海盐
5,"外观颜值:颜值我觉得很好，自己比较喜欢。上图可看
细节舒适度:打字非常流畅，比较喜欢。拿回来用了一会儿，比较满意。
耐用度:键盘没有什么损坏。
响应速度:蓝牙响应速度可以，平时打字比较多，没有感觉延迟，玩游戏也是ok的",预售V98Pro Box冰淇淋轴Pro 海盐
6,"舒适度：敲击起来很舒服，声音很清脆，到手即用，品控还可以，没啥大毛病，这个价位段无敌了。
外观颜值：外观颜值很高，配色很好看，小清新风格。",预售V98Pro 蒸汽波轴Pro 海盐
7,"舒适度：用起来特别舒服，看上去也特别舒服
操作难度：操作简单
外观颜值：颜值没得说，黑加仑yyds
响应速度：键盘很快很灵敏，连无线或蓝牙都没有延迟
从抢购到键盘到货等了那么久，真的物超所值。",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,预售V98Pro蒸汽波轴 Pro 海盐很好，小清新颜值非常喜欢，很喜欢这个轴体用起来很舒服，品控也还不错，三模也试用了段时间，没什么问题，总体来说还是很值得购买的，性价比不错的,预售V98Pro 蒸汽波轴Pro 海盐
9,着彩色的灯光效果也好看。超好看的一款机械键盘，这个颜色真的让我眼前一亮，而且变化多端，非常喜欢。敲击键盘的质感也非常好，手感直上直下，之前朋友买过所以对这个产品还是比较信任的，用着确实感觉可以，我拿来打游戏比较多，体验感不错，很喜欢。到手即用，耐用度:很好舒适度:键盘润滑油很多，很好用操作难度:键程短，反馈快，打字声音小。外观颜值:蓝紫配色，小清新，非常好看。rgb 灯光很好看响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手,预售V98Pro 蒸汽波轴Pro 黑加仑
10,"耐用度：整体的做工不错，没有毛刺什么的，很有分量
舒适度：冰淇淋轴非常的顺滑，用起来非常的爽
操作难度：三模的连接方式，适用不同场景
总而言之vgn牛逼！",预售V98Pro Box冰淇淋轴Pro 海盐
1,第一次用机械键盘，而且操作系统还是类unix系统，插上即用。一 次非常满意的键盘体验快一个月的等待还是值得的。打字：人体工学设计， 打字不累。耐用度：非常好 舒适度：键盘润滑很舒服， 很好用 操作难度;键程短，反馈快，打字声音 小。外观颜值：非常清新，很好看。rgb灯光很 好看 响应速度：反应很快，用起来很顺手，希望国产键盘越 来越好。,预售V98Pro 蒸汽波轴Pro 海盐
2,"舒适度：MDA高度键帽很舒适
外观颜值：海盐冰淇淋外观是真的好看，送的键帽也很不错
响应速度：2.4G响应很快，蓝牙切换也很方便，切换速度也很快

冰淇淋PRO轴声音很好听，大键卫星轴做的也很好，399的价格真的性价比拉满，追求性价比的小伙伴冲冲冲！",预售V98Pro Box冰淇淋轴Pro 海盐
3,键盘质感非常好，绝对是这个价格的天花板，box冰激凌轴真的非常舒服，我感觉比快银，灰木v3都要舒服，目前用到的最舒服的线性轴。最后一把键盘了，退坑了，完美！,预售V98Pro Box冰淇淋轴Pro 海盐
4,"非常满意,不往让我等了半个月，完全超出期望值。这是我购物来让我最满意的一次购物。
舒适度：很舒适
外观颜值：平时很喜欢紫色，黑加仑这个配色，符合我口味",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,1号买的预售终于到货了，第一次买这个结构的键盘，手感很柔软，很舒服，大键位非常的不错，第一梯队，没有杂音，这么长时间没有白等.,预售V98Pro Box冰淇淋轴Pro 黑加仑
6,"好用就完事了，请忽略电脑风扇声首
耐用度;很好很好非常好
舒适度;键盘润滑很舒服，很好用
操作难度;键程短，反债快，打字声音小。人休工学
设计，打宇不累
外观颜值 挺好
小清新，韭常好看。rgb灯光
很好看
响应速度;反应很快，24g 与有线反应速度差不多",预售V98Pro Box冰淇淋轴Pro 黑加仑
7,"舒适度：使用起来流畅舒适

操作难度：简单，而且模式多样

外观颜值：我这款黑加仑配色，实物挺好看的

响应速度：键盘响应速度快，打字很舒服
总的来说这款键盘很满意了，性价比很高，回弹迅速，打字时流畅光滑，冰淇淋轴声音也很好听，推荐这款键盘，挺满意的",预定V98Pro Box冰淇淋轴Pro 黑加仑
8,键盘拿在手里能感受到它的分量。轴体手感丝滑，触发快，声音适中，适合游戏与办公使用，反应速度快2.4g和有线差不多，用起来顺手。快递来的时候保护的很好，键盘包装到位，快递速度也很快，完美符合心中预期，键帽是我后换的，大家原版键帽也看腻了的话，可以换换花样嘿嘿,预售V98Pro 蒸汽波轴Pro 黑加仑
9,发货日期预测的很准，说第2周到第3周，果然17号发的货，18号就拿到了，迫不及待就拿回来拆开了，防护很到位，没有磕了碰了。键盘声音很好听，填充的也很满，几乎没有下沉，大键出厂润的很棒，弯曲什么的也没遇到，底部放到桌子上，按哪个角都不会摇，完美下车，。性价比真的香,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,"耐用度：键帽高度很合适，但是因为不是喜欢的颜色，可能会换，
舒适度：手感非常HiFi，顺滑度也还可以，
操作难度：上手要适应，毕竟和全尺寸不同，而且因为偏硬，所以一致性很好，
外观颜值：整体来看非常不错，
响应速度：2.4G打游戏实测没多少延迟，",预售V98Pro 蒸汽波轴Pro 黑加仑
1,"舒适度：很舒服
外观颜值：颜值好看
响应速度：还没测
一号七点五十下的单，今天到的，还可以吧",预售V98Pro Box冰淇淋轴Pro 海盐
2,到手即用，耐用度:很好 舒适度:键盘润滑油很多，大键表现很好，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 外观颜值:蓝紫配色，小清新，非常好看。rgb灯光很好看响应速度;反应很快，2.4g与有线反应速度差不多，用起来很顺手,预定V98Pro Box冰淇淋轴Pro 海盐
3,耐用度：用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了真的很好用，对商品非常满意，属于无限回购款，推荐！不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，还有物流超级快，点赞！,预定V98Pro Box冰淇淋轴Pro 海盐
4,"耐用度：非常好
舒适度：冰激凌轴声音很舒适，手感很舒服
操作难度：插上线很简单，无线和蓝牙也很方便
外观颜值：海盐配色看着就很舒服
总体来说冰激凌轴硬起来很舒服，比红轴还舒服；键盘颜值很高，可有线可无线，基本无差别；对光要求高的还是劝退，在显示器灯照射下，键盘灯确实不够亮，不过无所谓对我来说很OK。",预售V98Pro Box冰淇淋轴Pro 海盐
5,"耐用度：应该很好
舒适度：非常舒服
操作难度：简单
外观颜值：超级好看(??&omega;??)??爱死了
响应速度：非常好
非常喜欢期待了好久今天到货爱死了爱死了",预售V98Pro Box冰淇淋轴Pro 海盐
6,"舒适度：非常舒适，这个蒸汽波pro真的不错，不准备换轴了，打游戏和打字都很舒服
操作难度：看说明书就可以
外观颜值：很棒，和我的鼠标垫鼠标也很搭
响应速度：非常灵敏，建议使用2.4g，反应嘎嘎迅速
耐用度：希望能用久一些，总之买了不后悔！！！",预售V98Pro 蒸汽波轴Pro 黑加仑
7,"对比了好几款键盘最后选定了v98pro，到货之后体验下来第一感觉：果然没选错。
舒适度：打字打游戏都不累，声音不吵挺舒服，且续航不错，用了一周还是高电量。
外观颜值：挺好
响应速度：很快，1000hz的报告率，没有辜负我一周的等待。",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,虽然等了很久。收到键盘的那一刻还是很开心的。今天的卷王确实不错。颜色很清新。键帽高度码字很舒服。CSGO游戏延迟也很理想。冰淇淋pro很顺滑。手感很绵软舒适。值得指出的是默认的空格键是反装的，而且无法正装，否则无法弹起来。可以换送的空格键正装。整体来说，这个价格各方面都很均衡，确实是年度卷王之王。如果不介意等，真的可以入手。而且是可以退烧的一把键盘。,预售V98Pro Box冰淇淋轴Pro 海盐
9,"响应速度：直接连接2.4感觉没有延迟
外观颜值：很不错
舒适度：声音小 冰淇淋轴润
感觉很不错 物流也很给力第二天就到了",预售V98Pro Box冰淇淋轴Pro 黑加仑
10,"舒适度：轴体非常舒服  键帽也是类肤的总体手感挺好
操作难度：键位少了键盘大小也小了比之前108的键盘用起来方便，不会卡鼠标了。买来用也是图方便
响应速度：2.4接口  玩游戏体验也很好",预售V98Pro Box冰淇淋轴Pro 海盐
1,质量很不错，快递发的还算可以，质感也很好，重量挺沉的，冰淇淋的手感是真的一绝，舒适度绝了，根本不需要自己去调，到手直接就可以开始用，感觉还想买第二把，可惜等不及太久了，很喜欢轴体，物美价廉,预售V98Pro Box冰淇淋轴Pro 海盐
2,"舒适度：用着非常舒服，喜欢这种声音不大有很清透的感觉
外观颜值：还有一个热升华键帽，非常棒
响应速度：非常奈斯，目前为止没有出现短链的情况，看后续使用在追评，要是有问题我会追评的",预售V98Pro Box冰淇淋轴Pro 黑加仑
